,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
5406,253283,https://sofifa.com/player/253283/facundo-pellistri/220002,F. Pellistri,Facundo Pellistri Rebollo,RM,70,86,4100000.0,27000.0,19,2001-12-20,175,65,463.0,Deportivo Alavés,Spain Primera Division,1.0,SUB,18.0,Manchester United,,2022.0,60,Uruguay,,,,Right,3,3,1,High/Medium,Lean (170-185),No,,,Technical Dribbler (AI),79.0,63.0,65.0,74.0,27.0,61.0,67,62,50,68,56,74,61,62,58,71,78,79,84,65,84,68,73,74,61,61,42,31,66,64,66,65,35,11,18,9,12,7,8,7,,65+2,65+2,65+2,70,68,68,68,70,68+2,68+2,68+2,69+2,62+2,62+2,62+2,69+2,53+2,48+2,48+2,48+2,53+2,49+2,40+2,40+2,40+2,49+2,15+2,https://cdn.sofifa.net/players/253/283/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
468,223959,https://sofifa.com/player/223959/lucas-torreira/220002,L. Torreira,Lucas Torreira Di Pascua,"CDM, CM",80,84,26500000.0,77000.0,25,1996-02-11,166,60,110374.0,Fiorentina,Italian Serie A,1.0,SUB,18.0,Arsenal,,2022.0,60,Uruguay,,,,Right,3,3,2,Medium/High,Normal (170-),Yes,,,,74.0,67.0,74.0,79.0,79.0,75.0,71,61,59,78,65,77,70,72,73,79,76,72,86,77,90,78,52,84,68,74,86,83,68,74,48,78,80,82,76,5,5,13,7,9,,70+2,70+2,70+2,74,73,73,73,74,75+2,75+2,75+2,75+2,77+2,77+2,77+2,75+2,78+2,79+2,79+2,79+2,78+2,77+2,76+2,76+2,76+2,77+2,15+2,https://cdn.sofifa.net/players/223/959/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/uy.png
453,214584,https://sofifa.com/player/214584/franco-armani/220002,F. Armani,Franco Armani,GK,80,80,3600000.0,17000.0,34,1986-10-16,189,88,1876.0,River Plate,Argentina Primera División,1.0,GK,1.0,,2018-01-12,2023.0,52,Argentina,1369.0,SUB,1.0,Right,3,1,1,Medium/Medium,Normal (185+),No,5000000.0,,"Leadership, Cautious With Crosses",,,,,,,18,11,19,35,18,19,15,16,29,35,41,45,37,77,39,50,67,35,81,17,45,21,17,55,20,55,15,13,19,78,76,67,79,85,43.0,33+2,33+2,33+2,31,34,34,34,31,35+2,35+2,35+2,33+2,35+2,35+2,35+2,33+2,30+2,33+2,33+2,33+2,30+2,29+2,32+2,32+2,32+2,29+2,79+1,https://cdn.sofifa.net/players/214/584/22_120.png,https://cdn.sofifa.net/teams/1876/60.png,https://cdn.sofifa.net/flags/ar.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
649,239301,https://sofifa.com/player/239301/lisandro-martinez/220002,L. Martínez,Lisandro Martínez,"CB, LB, CDM",79,85,25000000.0,16000.0,23,1998-01-18,178,77,245.0,Ajax,Holland Eredivisie,1.0,LCB,21.0,,2019-07-01,2023.0,52,Argentina,1369.0,SUB,25.0,Left,3,3,2,Medium/High,Normal (170-185),No,40000000.0,,Solid Player,71.0,58.0,73.0,76.0,79.0,80.0,70,52,74,77,52,74,63,53,79,78,74,68,72,77,79,68,88,83,76,63,84,79,62,73,55,81,81,81,76,6,14,13,14,8,,68+2,68+2,68+2,70,70,70,70,70,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,77+2,79+2,79+2,79+2,77+2,77+2,79+2,79+2,79+2,77+2,18+2,https://cdn.sofifa.net/players/239/301/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
2913,233084,https://sofifa.com/player/233084/nahuel-molina/220002,N. Molina,Nahuel Molina Lucero,"RWB, RM",73,81,6500000.0,11000.0,23,1998-04-06,175,70,55.0,Udinese Calcio,Italian Serie A,1.0,RM,16.0,,2020-09-02,2026.0,52,Argentina,,,,Right,3,2,1,High/High,Lean (170-185),No,13000000.0,,,78.0,64.0,67.0,72.0,68.0,66.0,72,68,60,71,58,74,63,32,64,71,79,77,74,65,69,69,75,79,57,58,70,70,70,66,38,68,68,70,63,12,13,8,5,10,,68+2,68+2,68+2,71,70,70,70,71,70+2,70+2,70+2,71+2,69+2,69+2,69+2,71+2,71+2,69+2,69+2,69+2,71+2,70+2,67+2,67+2,67+2,70+2,16+2,https://cdn.sofifa.net/players/233/084/22_120.png,https://cdn.sofifa.net/teams/55/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ar.png
793,225659,https://sofifa.com/player/225659/guido-rodriguez/220002,G. Rodríguez,Guido Rodríguez,"CDM, CM",78,79,15000000.0,24000.0,26,1995-04-11,185,80,449.0,Real Betis Balompié,Spain Primera Division,1.0,RDM,21.0,,2020-01-14,2024.0,52,Argentina,1369.0,SUB,18.0,Right,4,2,1,Medium/High,Lean (185+),Yes,32600000.0,,"Dives Into Tackles (AI), Long Shot Taker (AI), Outside Foot Shot",54.0,56.0,66.0,66.0,80.0,77.0,59,43,73,75,47,63,49,42,72,75,53,55,49,75,50,77,42,77,79,69,83,82,56,65,53,70,82,81,77,12,11,14,16,6,,64+2,64+2,64+2,62,64,64,64,62,65+2,65+2,65+2,65+2,71+2,71+2,71+2,65+2,73+2,77+2,77+2,77+2,73+2,73+2,77+2,77+2,77+2,73+2,18+2,https://cdn.sofifa.net/players/225/659/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
2397,245371,https://sofifa.com/player/245371/thiago-almada/220002,T. Almada,Thiago Ezequiel Almada,"CAM, LW, RW",74,86,10000000.0,10000.0,20,2001-04-26,171,62,101088.0,Vélez Sarsfield,Argentina Primera División,1.0,SUB,10.0,,2018-07-23,2023.0,52,Argentina,,,,Right,4,4,1,High/Low,Normal (170-185),No,17000000.0,#Acrobat,"Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI)",85.0,71.0,69.0,82.0,52.0,62.0,64,70,39,72,73,82,83,65,67,78,90,81,92,68,93,75,55,74,57,71,63,58,66,69,76,81,47,57,53,12,8,9,8,10,,69+2,69+2,69+2,75,74,74,74,75,74+2,74+2,74+2,74+2,70+2,70+2,70+2,74+2,66+2,64+2,64+2,64+2,66+2,64+2,57+2,57+2,57+2,64+2,16+2,https://cdn.sofifa.net/players/245/371/22_120.png,https://cdn.sofifa.net/teams/101088/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
10703,246547,https://sofifa.com/player/246547/facundo-almada/220002,F. Almada,Facundo Ezequiel Almada,"CB, RB",65,73,1500000.0,4000.0,22,1998-07-10,180,72,110580.0,Rosario Central,Argentina Primera División,1.0,RCB,32.0,,2018-11-30,2022.0,52,Argentina,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,2600000.0,,,68.0,37.0,43.0,55.0,66.0,65.0,38,35,64,59,31,48,27,32,37,62,65,71,53,60,68,52,67,68,64,23,64,64,43,32,45,59,65,68,64,11,14,13,5,13,,51+2,51+2,51+2,50,50,50,50,50,49+2,49+2,49+2,52+2,51+2,51+2,51+2,52+2,61+2,60+2,60+2,60+2,61+2,62+2,65+2,65+2,65+2,62+2,16+2,https://cdn.sofifa.net/players/246/547/22_120.png,https://cdn.sofifa.net/teams/110580/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
1940,246191,https://sofifa.com/player/246191/julian-alvarez/220002,J. Álvarez,Julián Álvarez,"RW, CF",75,85,12500000.0,14000.0,21,2000-01-31,170,71,1876.0,River Plate,Argentina Primera División,1.0,SUB,9.0,,2018-08-30,2022.0,52,Argentina,,,,Right,3,4,1,High/Medium,Normal (170-),No,20000000.0,,Technical Dribbler (AI),84.0,74.0,72.0,75.0,46.0,62.0,71,75,66,73,69,72,75,73,67,76,81,86,84,70,79,80,72,70,52,70,76,37,73,72,69,78,57,37,33,6,10,8,15,6,,73+2,73+2,73+2,75,74,74,74,75,74+2,74+2,74+2,74+2,68+2,68+2,68+2,74+2,61+2,59+2,59+2,59+2,61+2,58+2,54+2,54+2,54+2,58+2,16+2,https://cdn.sofifa.net/players/246/191/22_120.png,https://cdn.sofifa.net/teams/1876/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
2854,229585,https://sofifa.com/player/229585/milos-degenek/220002,M. Degenek,Miloš Degenek,"CB, CDM",73,76,,,27,1994-04-28,187,82,,,,,,,,,,195,Australia,1415.0,SUB,2.0,Right,4,2,1,High/High,Normal (185+),No,,,Dives Into Tackles (AI),78.0,62.0,68.0,64.0,71.0,83.0,67,59,70,71,62,58,69,44,72,65,79,78,78,72,66,70,81,83,84,61,81,71,55,67,58,76,67,73,76,14,12,7,10,12,,66+2,66+2,66+2,66,65,65,65,66,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,18+2,https://cdn.sofifa.net/players/229/585/22_120.png,,,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
7187,241861,https://sofifa.com/player/241861/nathaniel-atkinson/220002,N. Atkinson,Nathaniel Atkinson,"RB, RW",68,76,2600000.0,4000.0,22,1999-06-13,181,72,112224.0,Melbourne City FC,Australian Hyundai A-League,1.0,RB,13.0,,2020-09-23,2022.0,195,Australia,,,,Right,4,3,1,High/High,Normal (170-185),No,3800000.0,#Engine,"Dives Into Tackles (AI), Flair, Technical Dribbler (AI)",78.0,46.0,61.0,69.0,61.0,79.0,60,46,38,64,31,67,65,38,60,65,78,78,87,62,90,44,90,91,78,43,65,61,66,60,51,65,64,66,60,15,11,12,12,6,,57+2,57+2,57+2,64,61,61,61,64,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,67+2,65+2,65+2,65+2,67+2,66+2,63+2,63+2,63+2,66+2,17+2,https://cdn.sofifa.net/players/241/861/22_120.png,https://cdn.sofifa.net/teams/112224/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
7218,243473,https://sofifa.com/player/243473/fran-karacic/220002,F. Karačić,Fran Karačić,RB,68,73,,,25,1996-05-12,185,75,,,,,,,,,,195,Australia,1415.0,SUB,17.0,Right,3,2,1,Medium/Medium,Normal (185+),No,,,,79.0,46.0,62.0,65.0,60.0,73.0,67,41,58,66,20,65,48,48,64,64,78,79,75,64,63,58,71,83,70,50,70,66,65,56,43,63,51,63,63,9,11,9,12,7,,59+2,59+2,59+2,64,62,62,62,64,62+2,62+2,62+2,66+2,64+2,64+2,64+2,66+2,67+2,65+2,65+2,65+2,67+2,66+2,63+2,63+2,63+2,66+2,16+2,https://cdn.sofifa.net/players/243/473/22_120.png,,,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
6100,237005,https://sofifa.com/player/237005/keanu-baccus/220002,K. Baccus,Keanu Baccus,"CDM, CM",69,72,1700000.0,4000.0,23,1998-06-07,176,67,112427.0,Western Sydney Wanderers,Australian Hyundai A-League,1.0,RCM,17.0,,2016-12-24,2022.0,195,Australia,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,2300000.0,,"Solid Player, Dives Into Tackles (AI), Long Shot Taker (AI)",71.0,52.0,60.0,69.0,66.0,68.0,51,41,49,68,40,66,42,30,64,68,72,71,84,70,78,68,56,85,59,64,73,70,55,62,42,63,64,70,66,7,7,11,7,8,,59+2,59+2,59+2,63,63,63,63,63,64+2,64+2,64+2,64+2,66+2,66+2,66+2,64+2,68+2,68+2,68+2,68+2,68+2,68+2,65+2,65+2,65+2,68+2,14+2,https://cdn.sofifa.net/players/237/005/22_120.png,https://cdn.sofifa.net/teams/112427/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
912,194958,https://sofifa.com/player/194958/aaron-mooy/220002,A. Mooy,Aaron Frank Mooy,"CM, CAM",77,77,10000000.0,25000.0,30,1990-09-15,175,68,112540.0,Shanghai Port FC,Chinese Super League,1.0,CM,19.0,,2020-08-28,2023.0,195,Australia,1415.0,RDM,8.0,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,15500000.0,,"Solid Player, Early Crosser, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",63.0,72.0,78.0,75.0,69.0,76.0,77,68,50,80,65,73,73,72,80,77,67,60,70,74,77,76,70,82,74,78,75,70,70,79,73,80,72,72,69,11,8,12,11,12,,70+2,70+2,70+2,73,73,73,73,73,75+2,75+2,75+2,74+2,77,77,77,74+2,74+2,75+2,75+2,75+2,74+2,72+2,70+2,70+2,70+2,72+2,18+2,https://cdn.sofifa.net/players/194/958/22_120.png,https://cdn.sofifa.net/teams/112540/60.png,https://cdn.sofifa.net/flags/cn.png,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
12895,246009,https://sofifa.com/player/246009/marco-tilio/220002,M. Tilio,Marco Tilio,"LW, RW, CAM",63,76,1100000.0,2000.0,19,2001-08-23,170,67,112224.0,Melbourne City FC,Australian Hyundai A-League,1.0,SUB,23.0,,2020-09-23,2023.0,195,Australia,,,,Left,3,2,1,High/Medium,Normal (170-),No,2100000.0,,,86.0,59.0,56.0,65.0,33.0,45.0,56,62,40,59,37,65,65,49,45,61,85,87,78,44,84,58,54,60,36,63,48,24,60,58,44,59,31,35,47,12,7,13,14,14,,58+2,58+2,58+2,63,62,62,62,63,61+2,61+2,61+2,62+2,54+2,54+2,54+2,62+2,51+2,44+2,44+2,44+2,51+2,49+2,40+2,40+2,40+2,49+2,15+2,https://cdn.sofifa.net/players/246/009/22_120.png,https://cdn.sofifa.net/teams/112224/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
1284,212232,https://sofifa.com/player/212232/jamie-maclaren/220002,J. Maclaren,Jamie Maclaren,ST,76,76,8000000.0,15000.0,27,1993-07-29,179,76,112224.0,Melbourne City FC,Australian Hyundai A-League,1.0,ST,9.0,,2019-01-31,2024.0,195,Australia,1415.0,SUB,9.0,Right,5,3,1,High/High,Normal (170-185),No,10000000.0,,"Solid Player, Finesse Shot",81.0,75.0,64.0,73.0,38.0,76.0,57,79,73,70,65,71,72,67,54,70,83,80,85,75,80,74,89,85,73,68,71,52,84,65,73,76,25,32,31,9,15,11,6,13,,76,76,76,73,74,74,74,73,72+2,72+2,72+2,72+2,67+2,67+2,67+2,72+2,59+2,57+2,57+2,57+2,59+2,57+2,53+2,53+2,53+2,57+2,18+2,https://cdn.sofifa.net/players/212/232/22_120.png,https://cdn.sofifa.net/teams/112224/60.png,https://cdn.sofifa.net/flags/au.png,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
5756,212830,https://sofifa.com/player/212830/awer-mabil/220002,A. Mabil,Awer Bul Mabil,"RW, LW",69,70,1700000.0,13000.0,25,1995-09-15,179,65,1516.0,FC Midtjylland,Danish Superliga,1.0,SUB,11.0,,2015-07-28,2022.0,195,Australia,1415.0,LM,11.0,Right,3,3,1,High/Low,Lean (170-185),No,2300000.0,,Speed Dribbler (AI),89.0,60.0,64.0,69.0,34.0,55.0,65,63,44,66,48,67,64,59,53,68,91,87,85,60,72,69,66,70,49,47,47,35,66,67,53,64,34,33,20,16,12,18,13,12,,64+2,64+2,64+2,69,67,67,67,69,67+2,67+2,67+2,68+2,61+2,61+2,61+2,68+2,55+2,50+2,50+2,50+2,55+2,51+2,42+2,42+2,42+2,51+2,19+2,https://cdn.sofifa.net/players/212/830/22_120.png,https://cdn.sofifa.net/teams/1516/60.png,https://cdn.sofifa.net/flags/dk.png,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
12746,239076,https://sofifa.com/player/239076/abdul-manaf-nurudeen/220002,A. Nurudeen,Abdul Manaf Nurudeen,GK,63,75,1000000.0,2000.0,22,1999-02-08,190,77,2013.0,KAS Eupen,Belgian Jupiler Pro League,1.0,GK,33.0,,2017-07-01,2022.0,117,Ghana,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,1700000.0,,,,,,,,,11,7,12,23,7,10,12,11,19,16,18,29,26,46,44,44,63,20,38,6,26,13,4,27,19,23,9,13,12,72,57,58,60,70,22.0,19+2,19+2,19+2,17,18,18,18,17,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,20+2,20+2,20+2,18+2,18+2,20+2,20+2,20+2,18+2,62+2,https://cdn.sofifa.net/players/239/076/22_120.png,https://cdn.sofifa.net/teams/2013/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/gh.png
2241,230021,https://sofifa.com/player/230021/joseph-aidoo/220002,J. Aidoo,Joseph Aidoo,CB,74,79,5500000.0,17000.0,25,1995-09-29,184,80,450.0,RC Celta de Vigo,Spain Primera Division,1.0,SUB,15.0,,2019-07-11,2024.0,117,Ghana,,,,Right,2,2,1,Medium/High,Normal (170-185),No,12000000.0,#Strength,,73.0,25.0,40.0,46.0,73.0,87.0,29,18,76,59,21,35,24,28,42,48,69,76,62,65,69,40,85,77,91,23,88,71,25,23,31,63,70,76,72,11,6,9,13,6,,46+2,46+2,46+2,42,42,42,42,42,42+2,42+2,42+2,45+2,48+2,48+2,48+2,45+2,62+2,64+2,64+2,64+2,62+2,66+2,74+2,74+2,74+2,66+2,15+2,https://cdn.sofifa.net/players/230/021/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/gh.png
4525,247124,https://sofifa.com/player/247124/gideon-mensah/220002,G. Mensah,Gideon Mensah,"LB, LWB",71,78,3600000.0,13000.0,22,1998-07-18,178,64,59.0,FC Girondins de Bordeaux,French Ligue 1,1.0,LWB,14.0,FC Red Bull Salzburg,,2022.0,117,Ghana,,,,Left,2,3,1,Medium/Medium,Lean (170-185),No,,,Early Crosser,75.0,56.0,64.0,71.0,65.0,65.0,71,53,62,68,56,71,66,49,61,71,77,74,71,68,77,65,73,71,57,53,77,64,66,54,46,63,60,70,71,8,14,8,11,7,,64+2,64+2,64+2,67,66,66,66,67,65+2,65+2,65+2,68+2,65+2,65+2,65+2,68+2,69+2,66+2,66+2,66+2,69+2,69+2,66+2,66+2,66+2,69+2,16+2,https://cdn.sofifa.net/players/247/124/22_120.png,https://cdn.sofifa.net/teams/59/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
15677,258243,https://sofifa.com/player/258243/gideon-mensah/220002,G. Mensah,Gideon Mensah,"CB, RB",60,68,500000.0,500.0,20,2000-10-09,183,75,113743.0,Varbergs BoIS FC,Swedish Allsvenskan,1.0,RWB,15.0,,2021-01-01,2023.0,117,Ghana,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,725000.0,,,66.0,29.0,44.0,49.0,58.0,68.0,44,25,59,53,25,45,26,27,42,53,67,65,48,50,59,44,77,60,74,21,61,57,39,40,36,44,56,60,58,13,12,8,7,13,,46+2,46+2,46+2,46,45,45,45,46,45+2,45+2,45+2,48+2,47+2,47+2,47+2,48+2,55+2,55+2,55+2,55+2,55+2,56+2,60+2,60+2,60+2,56+2,15+2,https://cdn.sofifa.net/players/258/243/22_120.png,https://cdn.sofifa.net/teams/113743/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/gh.png
2118,209620,https://sofifa.com/player/209620/baba-rahman/220002,B. Rahman,Abdul Rahman Baba,"LB, LWB",74,75,4500000.0,66000.0,26,1994-07-02,180,72,1793.0,Reading,English League Championship,2.0,LB,21.0,Chelsea,,2022.0,117,Ghana,,,,Left,3,3,1,High/Medium,Lean (170-185),Yes,,,"Long Throw-in, Injury Prone, Early Crosser",77.0,53.0,66.0,73.0,70.0,72.0,74,52,67,70,41,73,70,23,67,74,75,78,74,73,72,61,74,68,73,48,74,72,63,59,42,69,68,71,71,12,11,6,11,10,,65+2,65+2,65+2,69,67,67,67,69,67+2,67+2,67+2,70+2,68+2,68+2,68+2,70+2,72+2,70+2,70+2,70+2,72+2,72+2,71+2,71+2,71+2,72+2,18+2,https://cdn.sofifa.net/players/209/620/22_120.png,https://cdn.sofifa.net/teams/1793/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
1282,212219,https://sofifa.com/player/212219/alexander-djiku/220002,A. Djiku,Alexander Djiku,CB,76,79,8500000.0,21000.0,26,1994-08-09,182,81,76.0,RC Strasbourg Alsace,French Ligue 1,1.0,RCB,24.0,,2019-07-05,2023.0,117,Ghana,,,,Right,3,2,2,Low/High,Normal (170-185),No,17600000.0,,,71.0,42.0,66.0,69.0,75.0,81.0,64,34,73,74,35,67,57,43,65,71,61,80,68,72,64,58,83,81,82,42,78,74,55,61,43,74,75,76,74,11,7,9,10,11,,60+2,60+2,60+2,63,62,62,62,63,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,73+2,73+2,73+2,73+2,73+2,73+2,76+2,76+2,76+2,73+2,17+2,https://cdn.sofifa.net/players/212/219/22_120.png,https://cdn.sofifa.net/teams/76/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
1292,212883,https://sofifa.com/player/212883/daniel-amartey/220002,D. Amartey,Daniel Amartey,"CB, RB, CDM",76,79,8500000.0,70000.0,26,1994-12-21,186,79,95.0,Leicester City,English Premier League,1.0,SUB,18.0,,2016-02-05,2022.0,117,Ghana,,,,Right,3,3,1,Medium/High,Normal (185+),Yes,16800000.0,,"Injury Prone, Team Player",65.0,55.0,65.0,69.0,76.0,75.0,68,46,73,75,68,69,44,32,66,71,63,67,64,72,64,71,77,66,78,59,80,75,47,58,51,69,76,78,75,13,13,13,8,15,,63+2,63+2,63+2,64,63,63,63,64,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,72+2,73+2,73+2,73+2,72+2,72+2,76+2,76+2,76+2,72+2,19+2,https://cdn.sofifa.net/players/212/883/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
5309,244853,https://sofifa.com/player/244853/kamal-sowah/220002,K. Sowah,Kamal Sowah,"CF, CAM, LM",70,79,3600000.0,11000.0,21,2000-01-09,179,66,231.0,Club Brugge KV,Belgian Jupiler Pro League,1.0,RES,19.0,,2021-08-27,2025.0,117,Ghana,,,,Left,3,3,1,High/High,Lean (170-185),No,5800000.0,#Engine,Long Shot Taker (AI),81.0,69.0,65.0,71.0,44.0,63.0,59,68,48,69,71,71,64,64,59,73,78,83,75,65,75,73,72,88,59,71,40,46,69,67,59,54,38,46,45,10,13,10,9,7,,68+2,68+2,68+2,70,70,70,70,70,70+2,70+2,70+2,70+2,67+2,67+2,67+2,70+2,62+2,57+2,57+2,57+2,62+2,59+2,51+2,51+2,51+2,59+2,16+2,https://cdn.sofifa.net/players/244/853/22_120.png,https://cdn.sofifa.net/teams/231/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/gh.png
14816,252059,https://sofifa.com/player/252059/salis-abdul-samed/220002,S. Abdul Samed,Salis Abdul Samed,CDM,61,70,700000.0,2000.0,21,2000-03-26,180,61,1815.0,Clermont Foot 63,French Ligue 1,1.0,SUB,19.0,,2021-07-09,2025.0,117,Ghana,,,,Right,2,2,1,Medium/High,Lean (170-185),No,1500000.0,,,56.0,46.0,52.0,61.0,58.0,58.0,38,46,57,66,38,61,36,34,60,66,50,61,47,56,69,49,68,56,56,45,61,56,40,42,44,48,53,65,61,11,14,8,11,7,,53+2,53+2,53+2,53,54,54,54,53,55+2,55+2,55+2,55+2,57+2,57+2,57+2,55+2,57+2,60+2,60+2,60+2,57+2,57+2,59+2,59+2,59+2,57+2,16+2,https://cdn.sofifa.net/players/252/059/22_120.png,https://cdn.sofifa.net/teams/1815/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
1120,245155,https://sofifa.com/player/245155/mohammed-kudus/220002,M. Kudus,Mohammed Kudus,"CAM, CM",77,86,23000000.0,13000.0,20,2000-08-02,177,70,245.0,Ajax,Holland Eredivisie,1.0,SUB,20.0,,2020-07-16,2025.0,117,Ghana,,,,Left,3,4,1,High/High,Normal (170-185),No,36800000.0,#Acrobat,"Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)",88.0,72.0,70.0,82.0,60.0,75.0,59,72,52,76,63,82,65,41,74,81,89,87,90,70,92,77,76,80,75,68,69,59,75,75,64,76,61,66,46,6,12,7,7,10,,74+2,74+2,74+2,77,77,77,77,77,77+2,77+2,77+2,77+2,75+2,75+2,75+2,77+2,69+2,69+2,69+2,69+2,69+2,67+2,64+2,64+2,64+2,67+2,15+2,https://cdn.sofifa.net/players/245/155/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/gh.png
3805,256035,https://sofifa.com/player/256035/kamaldeen-sulemana/220002,K. Sulemana,Kamaldeen Sulemana,"LW, ST",72,84,5500000.0,19000.0,19,2002-02-15,174,69,74.0,Stade Rennais FC,French Ligue 1,1.0,SUB,10.0,,2021-07-16,2026.0,117,Ghana,,,,Right,4,4,1,High/Medium,Lean (170-185),No,11600000.0,#Speedster,"Finesse Shot, Flair, Speed Dribbler (AI), Technical Dribbler (AI)",93.0,66.0,60.0,76.0,28.0,63.0,57,70,42,66,58,75,65,50,48,73,92,93,89,62,89,64,78,71,61,61,52,26,67,64,56,71,30,25,25,6,13,7,12,14,,67+2,67+2,67+2,72,70,70,70,72,70+2,70+2,70+2,70+2,61+2,61+2,61+2,70+2,54+2,48+2,48+2,48+2,54+2,50+2,42+2,42+2,42+2,50+2,17+2,https://cdn.sofifa.net/players/256/035/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
